2014.04.27,02:14,ClignotantMsp,3
2014.04.27,02:20,ClignotantMsp,3
2014.04.27,02:21,ClignotantMsp,8
2014.04.27,02:21,ClignotantMsp,3
2014.04.27,02:23,ClignotantMsp,3
2014.04.27,02:24,ClignotantMsp,8
2014.04.27,02:26,Start
2014.04.27,02:26,ClignotantArduino,0
2014.04.27,02:28,Start
2014.04.27,02:31,ClignotantArduino,3
2014.04.27,02:32,ClignotantMsp,8
2014.04.27,02:36,ClignotantMsp,3
2014.04.27,02:39,ClignotantMsp,3
2014.04.27,02:40,Start
2014.04.27,02:40,ClignotantMsp,3
2014.04.27,02:41,ClignotantArduino,3
2014.04.27,02:43,Start
2014.04.27,02:43,ClignotantMsp,3
2014.04.27,02:44,ClignotantMsp,3
2014.04.27,02:45,ClignotantMsp,3
2014.04.27,02:46,ClignotantMsp,8
2014.04.27,02:46,ClignotantMsp,3
2014.04.27,02:49,ClignotantMsp,3
2014.04.27,02:51,ClignotantMsp,3
2014.04.27,02:52,ClignotantMsp,3
2014.04.27,02:52,ClignotantMsp,3
2014.04.27,02:55,ClignotantMsp,8
2014.04.27,02:56,ClignotantMsp,3
2014.04.27,02:58,ClignotantMsp,3
2014.04.27,06:34,ClignotantMsp,3
2014.04.27,06:41,ClignotantMsp,3
2014.04.27,06:55,ClignotantMsp,3
2014.04.27,08:32,ClignotantMsp,8
2014.04.27,09:13,ClignotantMsp,3
2014.04.27,09:17,ClignotantMsp,8
2014.04.27,09:17,Start
2014.04.27,09:18,ClignotantMsp,8
2014.04.27,15:19,ClignotantMsp,3
2014.04.27,15:20,ClignotantMsp,8
2014.04.27,15:21,ClignotantMsp,8
2014.04.27,15:24,Start
2014.04.27,20:29,ClignotantMsp,8
2014.04.27,20:29,ClignotantMsp,8
2014.04.27,20:30,ClignotantMsp,8
2014.04.27,20:35,ClignotantMsp,0
2014.04.27,20:36,ClignotantMsp,0
2014.04.27,21:38,ClignotantMsp,0
2014.04.27,21:42,ClignotantMsp,0
2014.04.27,21:43,ClignotantMsp,0
2014.04.27,21:49,ClignotantMsp,8
2014.04.27,21:57,Start
2014.04.27,21:57,ClignotantMsp,8
2014.04.27,22:03,ClignotantMsp,5
2014.04.27,22:10,ClignotantArduino,8
2014.04.28,10:27,ClignotantArduino,8
2014.04.28,10:48,ClignotantArduino,8
2014.04.28,11:23,ClignotantArduino,8
2014.04.28,12:45,ClignotantArduino,8
2014.04.28,13:16,ClignotantArduino,8
2014.04.28,13:53,ClignotantMsp,8
2014.04.28,13:54,ClignotantArduino,8
2014.04.28,13:55,ClignotantMsp,8
2014.04.28,14:33,ClignotantArduino,8
2014.04.28,14:34,ClignotantArduino,8
2014.04.28,14:35,ClignotantArduino,8
2014.04.28,14:36,ClignotantArduino,5
2014.04.28,14:44,ClignotantMsp,8
2014.04.28,14:45,ClignotantArduino,8
2014.04.28,15:34,ClignotantArduino,8
2014.04.28,15:37,ClignotantMsp,8
2014.04.28,16:34,ClignotantMsp,8
2014.04.28,17:25,ClignotantArduino,8
2014.04.28,17:29,ClignotantArduino,3
2014.04.28,17:32,ClignotantArduino,8
2014.04.28,17:39,ClignotantArduino,8
2014.04.28,17:49,ClignotantMsp,5
2014.04.28,17:57,ClignotantMsp,5
2014.04.28,17:58,ClignotantArduino,5
2014.04.28,18:00,ClignotantArduino,8
2014.04.28,18:02,ClignotantMsp,5
2014.04.28,18:03,ClignotantMsp,5
2014.04.28,18:05,ClignotantMsp,8
2014.04.28,18:18,ClignotantArduino,8
2014.04.28,18:19,ClignotantMsp,8
2014.04.28,19:06,ClignotantArduino,8
2014.04.28,19:08,ClignotantMsp,8
2014.04.28,19:54,ClignotantArduino,8
2014.04.28,19:57,ClignotantArduino,8
2014.04.28,20:01,ClignotantMsp,8
2014.04.28,20:34,ClignotantArduino,3
2014.04.28,20:36,ClignotantArduino,5
2014.04.28,20:37,ClignotantArduino,3
2014.04.28,20:38,ClignotantArduino,3
2014.04.28,20:38,ClignotantArduino,3
2014.04.28,20:39,ClignotantArduino,5
2014.04.28,20:39,ClignotantArduino,8
2014.04.28,20:39,ClignotantArduino,8
2014.04.28,20:40,ClignotantArduino,5
2014.04.28,20:40,ClignotantMsp,8
2014.04.28,20:41,ClignotantArduino,5
2014.04.28,20:41,ClignotantArduino,3
2014.04.28,20:42,ClignotantArduino,5
2014.04.28,20:42,ClignotantMsp,3
2014.04.28,20:42,ClignotantArduino,5
2014.04.28,20:43,ClignotantArduino,5
2014.04.28,20:45,ClignotantArduino,8
2014.04.28,20:56,ClignotantArduino,5
2014.04.28,20:58,ClignotantArduino,8
2014.04.28,20:58,ClignotantArduino,5
2014.04.28,20:59,ClignotantMsp,8
2014.04.28,21:00,ClignotantArduino,5
2014.04.28,21:00,ClignotantArduino,5
2014.04.28,21:04,ClignotantArduino,8
2014.04.28,21:07,ClignotantArduino,8
2014.04.28,21:47,ClignotantArduino,8
2014.04.28,21:47,ClignotantArduino,8
2014.04.28,22:05,ClignotantArduino,8
2014.04.28,22:13,ClignotantMsp,8
2014.04.28,22:15,ClignotantArduino,8
2014.04.28,22:36,ClignotantArduino,8
2014.04.28,22:44,ClignotantArduino,8
2014.04.28,22:45,ClignotantArduino,8
2014.04.28,22:46,ClignotantArduino,8
2014.04.28,22:55,ClignotantMsp,5
2014.04.28,22:58,ClignotantMsp,8
2014.04.28,23:20,ClignotantArduino,5
2014.04.28,23:21,ClignotantArduino,5
2014.04.28,23:21,ClignotantArduino,8
2014.04.28,23:24,ClignotantArduino,8
2014.04.28,23:31,ClignotantArduino,8
2014.04.28,23:34,ClignotantArduino,8
2014.04.28,23:38,ClignotantMsp,8
2014.04.28,23:41,ClignotantArduino,8
2014.04.28,23:43,ClignotantArduino,8
2014.04.28,23:53,ClignotantArduino,8
2014.04.29,00:46,ClignotantMsp,8
2014.04.29,01:32,ClignotantArduino,8
2014.04.29,01:49,ClignotantArduino,8
2014.04.29,01:49,ClignotantArduino,8
2014.04.29,01:49,ClignotantArduino,8
2014.04.29,01:49,ClignotantArduino,8
2014.04.29,01:51,ClignotantMsp,8
2014.04.29,02:05,ClignotantArduino,8
2014.04.29,02:32,ClignotantMsp,8
2014.04.29,02:36,ClignotantArduino,8
2014.04.29,02:37,ClignotantMsp,8
2014.04.29,03:08,ClignotantArduino,8
2014.04.29,03:50,ClignotantMsp,8
2014.04.29,03:57,ClignotantArduino,8
2014.04.29,03:57,ClignotantArduino,8
2014.04.29,06:35,ClignotantArduino,8
2014.04.29,07:25,ClignotantMsp,3
2014.04.29,07:28,ClignotantMsp,3
2014.04.29,09:53,ClignotantArduino,5
2014.04.29,09:55,ClignotantMsp,5
2014.04.29,09:57,ClignotantArduino,8
2014.04.29,09:57,ClignotantMsp,8
2014.04.29,10:30,ClignotantArduino,8
2014.04.29,11:03,ClignotantMsp,8
2014.04.29,11:05,ClignotantMsp,5
2014.04.29,11:25,ClignotantArduino,8
2014.04.29,12:46,ClignotantArduino,8
2014.04.29,12:47,ClignotantMsp,8
2014.04.29,12:49,ClignotantArduino,5
2014.04.29,12:50,ClignotantArduino,8
2014.04.29,12:53,ClignotantArduino,8
2014.04.29,13:02,ClignotantMsp,8
2014.04.29,13:51,ClignotantArduino,8
2014.04.29,14:28,ClignotantArduino,8
2014.04.29,14:32,ClignotantMsp,8
2014.04.29,15:06,ClignotantMsp,8
2014.04.29,15:06,ClignotantArduino,8
2014.04.29,15:07,ClignotantArduino,8
2014.04.29,15:08,ClignotantArduino,8
2014.04.29,15:24,ClignotantArduino,8
2014.04.29,15:27,ClignotantArduino,8
2014.04.29,15:55,ClignotantMsp,8
2014.04.29,16:05,ClignotantArduino,8
2014.04.29,17:16,ClignotantArduino,8
2014.04.29,17:47,ClignotantArduino,8
2014.04.29,18:04,ClignotantArduino,8
2014.04.29,18:08,ClignotantArduino,8
2014.04.29,18:24,ClignotantArduino,5
2014.04.29,18:26,ClignotantArduino,8
2014.04.29,18:27,ClignotantArduino,8
2014.04.29,18:28,ClignotantArduino,3
2014.04.29,18:29,ClignotantArduino,8
2014.04.29,18:30,ClignotantArduino,8
2014.04.29,18:46,ClignotantArduino,8
2014.04.29,18:54,ClignotantArduino,8
2014.04.29,19:27,ClignotantArduino,8
2014.04.29,19:28,ClignotantMsp,8
2014.04.29,19:30,ClignotantArduino,8
2014.04.29,19:31,ClignotantMsp,8
2014.04.29,19:31,ClignotantArduino,8
2014.04.29,19:37,ClignotantArduino,8
2014.04.29,19:54,ClignotantArduino,8
2014.04.29,19:55,ClignotantArduino,8
2014.04.29,19:56,ClignotantArduino,3
2014.04.29,20:14,ClignotantArduino,8
2014.04.29,20:17,ClignotantMsp,8
2014.04.29,20:17,ClignotantMsp,8
2014.04.29,20:18,ClignotantMsp,8
2014.04.29,20:18,ClignotantMsp,8
2014.04.29,20:19,ClignotantArduino,8
2014.04.29,20:19,ClignotantMsp,8
2014.04.29,20:23,ClignotantMsp,8
2014.04.29,20:36,ClignotantArduino,8
2014.04.29,20:38,ClignotantMsp,8
2014.04.29,20:53,ClignotantArduino,8
2014.04.29,21:25,ClignotantArduino,8
2014.04.29,21:39,ClignotantArduino,8
2014.04.29,22:04,ClignotantMsp,8
2014.04.29,22:39,ClignotantArduino,8
2014.04.29,22:41,ClignotantArduino,8
2014.04.29,22:44,ClignotantArduino,8
2014.04.29,22:46,ClignotantArduino,8
2014.04.30,00:04,ClignotantMsp,8
2014.04.30,00:07,ClignotantMsp,8
2014.04.30,00:14,ClignotantArduino,8
2014.04.30,00:15,ClignotantMsp,8
2014.04.30,00:29,ClignotantMsp,8
2014.04.30,01:23,ClignotantArduino,8
2014.04.30,02:02,ClignotantArduino,8
2014.04.30,02:23,ClignotantArduino,8
2014.04.30,02:23,ClignotantArduino,8
2014.04.30,03:05,ClignotantArduino,3
2014.04.30,03:08,ClignotantArduino,3
2014.04.30,03:09,ClignotantMsp,8
2014.04.30,03:10,ClignotantArduino,3
2014.04.30,03:15,ClignotantArduino,8
2014.04.30,03:16,ClignotantArduino,8
2014.04.30,03:17,ClignotantMsp,8
2014.04.30,04:02,ClignotantArduino,5
2014.04.30,04:02,ClignotantArduino,8
2014.04.30,04:03,ClignotantMsp,8
2014.04.30,04:06,ClignotantArduino,8
2014.04.30,04:59,ClignotantMsp,8
2014.04.30,05:49,ClignotantArduino,8
2014.04.30,06:44,ClignotantArduino,8
2014.04.30,07:07,ClignotantMsp,8
2014.04.30,08:47,ClignotantArduino,8
2014.04.30,08:47,ClignotantMsp,8
2014.04.30,09:10,ClignotantMsp,8
2014.04.30,09:36,ClignotantArduino,5
2014.04.30,09:36,ClignotantArduino,8
2014.04.30,09:37,ClignotantArduino,8
2014.04.30,09:45,ClignotantMsp,8
2014.04.30,09:50,ClignotantArduino,8
2014.04.30,09:53,ClignotantArduino,3
2014.04.30,09:56,ClignotantArduino,8
2014.04.30,10:06,ClignotantMsp,8
2014.04.30,10:07,ClignotantMsp,8
2014.04.30,10:44,ClignotantArduino,8
2014.04.30,11:49,ClignotantArduino,8
2014.04.30,13:47,ClignotantArduino,8
2014.04.30,13:58,ClignotantArduino,8
2014.04.30,14:07,ClignotantMsp,8
2014.04.30,14:08,ClignotantMsp,8
2014.04.30,14:25,ClignotantMsp,8
2014.04.30,14:51,ClignotantArduino,8
2014.04.30,15:11,ClignotantArduino,8
2014.04.30,15:15,ClignotantArduino,8
2014.04.30,15:20,ClignotantMsp,8
2014.04.30,15:23,ClignotantArduino,8
2014.04.30,15:39,ClignotantArduino,5
2014.04.30,15:41,ClignotantArduino,8
2014.04.30,15:46,ClignotantArduino,8
2014.04.30,16:03,ClignotantArduino,8
2014.04.30,16:33,ClignotantArduino,8
2014.04.30,16:34,ClignotantArduino,8
2014.04.30,16:54,ClignotantArduino,8
2014.04.30,17:39,ClignotantArduino,8
2014.04.30,17:55,ClignotantArduino,8
2014.04.30,17:58,ClignotantMsp,8
2014.04.30,18:01,ClignotantMsp,8
2014.04.30,18:05,ClignotantArduino,8
2014.04.30,18:31,ClignotantArduino,8
2014.04.30,19:07,ClignotantArduino,8
2014.04.30,19:13,ClignotantArduino,8
2014.04.30,19:16,ClignotantMsp,8
2014.04.30,19:42,ClignotantMsp,8
2014.04.30,19:49,ClignotantArduino,8
2014.04.30,20:39,ClignotantMsp,8
2014.04.30,20:41,ClignotantMsp,5
2014.04.30,20:53,ClignotantArduino,5
2014.04.30,20:53,ClignotantArduino,5
2014.04.30,20:59,ClignotantArduino,8
2014.04.30,21:00,ClignotantMsp,8
2014.04.30,21:02,ClignotantArduino,8
2014.04.30,21:03,ClignotantMsp,8
2014.04.30,21:11,ClignotantArduino,8
2014.04.30,21:30,ClignotantArduino,3
2014.04.30,21:34,ClignotantArduino,8
2014.04.30,21:36,ClignotantMsp,8
2014.04.30,21:49,ClignotantMsp,8
2014.04.30,21:59,ClignotantMsp,8
2014.04.30,22:26,ClignotantArduino,8
2014.04.30,22:27,ClignotantMsp,8
2014.04.30,22:59,ClignotantMsp,8
2014.04.30,23:22,ClignotantArduino,8
2014.04.30,23:26,ClignotantMsp,8
2014.04.30,23:32,ClignotantArduino,8
2014.04.30,23:34,ClignotantMsp,8
2014.04.30,23:47,ClignotantArduino,8
2014.05.01,00:10,ClignotantArduino,8
2014.05.01,01:21,ClignotantArduino,8
2014.05.01,01:26,ClignotantArduino,5
2014.05.01,01:28,ClignotantMsp,5
2014.05.01,01:30,ClignotantMsp,8
2014.05.01,01:31,ClignotantArduino,8
2014.05.01,01:32,ClignotantMsp,8
2014.05.01,01:56,ClignotantArduino,8
2014.05.01,02:00,ClignotantMsp,8
2014.05.01,02:42,ClignotantArduino,8
2014.05.01,02:43,ClignotantMsp,8
2014.05.01,04:03,ClignotantArduino,5
2014.05.01,04:07,ClignotantArduino,8
2014.05.01,08:05,ClignotantArduino,8
2014.05.01,09:19,ClignotantArduino,8
2014.05.01,09:31,ClignotantArduino,8
2014.05.01,09:33,ClignotantMsp,8
2014.05.01,09:42,ClignotantArduino,8
2014.05.01,09:45,ClignotantMsp,8
2014.05.01,09:51,ClignotantArduino,8
2014.05.01,10:10,ClignotantArduino,8
2014.05.01,10:13,ClignotantArduino,8
2014.05.01,10:39,ClignotantMsp,8
2014.05.01,10:42,ClignotantMsp,8
2014.05.01,10:45,ClignotantArduino,8
2014.05.01,12:01,ClignotantArduino,8
2014.05.01,12:10,ClignotantArduino,5
2014.05.01,12:12,ClignotantArduino,8
2014.05.01,12:16,ClignotantMsp,8
2014.05.01,12:21,ClignotantMsp,8
2014.05.01,13:17,ClignotantArduino,5
2014.05.01,13:22,ClignotantArduino,8
2014.05.01,13:24,ClignotantArduino,8
2014.05.01,13:25,ClignotantArduino,8
2014.05.01,13:28,ClignotantMsp,8
2014.05.01,14:02,ClignotantMsp,8
2014.05.01,14:41,ClignotantArduino,8
2014.05.01,14:43,ClignotantArduino,8
2014.05.01,14:48,ClignotantMsp,8
2014.05.01,14:49,ClignotantArduino,8
2014.05.01,14:51,ClignotantArduino,8
2014.05.01,15:07,ClignotantArduino,5
2014.05.01,15:08,ClignotantArduino,5
2014.05.01,15:10,ClignotantArduino,5
2014.05.01,15:11,ClignotantArduino,5
2014.05.01,15:15,ClignotantArduino,5
2014.05.01,15:16,ClignotantArduino,5
2014.05.01,15:17,ClignotantArduino,5
2014.05.01,15:18,ClignotantArduino,8
2014.05.01,15:38,ClignotantArduino,8
2014.05.01,15:43,ClignotantMsp,8
2014.05.01,15:43,ClignotantArduino,5
2014.05.01,15:43,ClignotantArduino,5
2014.05.01,15:44,ClignotantArduino,5
2014.05.01,15:45,ClignotantArduino,5
2014.05.01,15:46,ClignotantArduino,5
2014.05.01,15:47,ClignotantArduino,5
2014.05.01,15:49,ClignotantArduino,5
2014.05.01,15:51,ClignotantArduino,5
2014.05.01,15:52,ClignotantArduino,5
2014.05.01,15:54,ClignotantArduino,5
2014.05.01,15:56,ClignotantArduino,5
2014.05.01,16:00,ClignotantArduino,5
2014.05.01,16:01,ClignotantArduino,8
2014.05.01,16:02,ClignotantArduino,8
2014.05.01,16:03,ClignotantMsp,8
2014.05.01,16:14,ClignotantMsp,8
2014.05.01,16:52,ClignotantArduino,8
2014.05.01,16:55,ClignotantArduino,5
2014.05.01,16:57,ClignotantArduino,8
2014.05.01,17:04,ClignotantArduino,8
2014.05.01,17:37,ClignotantArduino,8
2014.05.01,17:48,ClignotantArduino,8
2014.05.01,17:58,ClignotantMsp,8
2014.05.01,18:45,ClignotantMsp,8
2014.05.01,19:11,ClignotantArduino,8
2014.05.01,19:24,ClignotantArduino,5
2014.05.01,19:38,ClignotantArduino,8
2014.05.01,19:58,ClignotantArduino,8
2014.05.01,20:15,ClignotantArduino,8
2014.05.01,21:29,ClignotantMsp,8
2014.05.01,21:36,ClignotantMsp,8
2014.05.01,21:37,ClignotantMsp,8
2014.05.01,21:57,ClignotantArduino,8
2014.05.01,22:30,ClignotantArduino,8
2014.05.01,22:41,ClignotantMsp,8
2014.05.01,22:52,ClignotantArduino,8
2014.05.01,22:52,ClignotantArduino,8
2014.05.01,22:53,ClignotantArduino,8
2014.05.01,23:14,ClignotantArduino,8
2014.05.02,00:52,ClignotantArduino,8
2014.05.02,01:19,ClignotantArduino,8
2014.05.02,01:26,ClignotantMsp,8
2014.05.02,01:42,ClignotantArduino,8
2014.05.02,02:02,ClignotantArduino,8
2014.05.02,02:39,ClignotantMsp,8
2014.05.02,02:40,ClignotantArduino,8
2014.05.02,02:52,ClignotantMsp,8
2014.05.02,03:20,ClignotantArduino,8
2014.05.02,07:34,ClignotantArduino,8
2014.05.02,08:24,ClignotantMsp,8
2014.05.02,09:43,ClignotantArduino,8
2014.05.02,10:03,ClignotantMsp,8
2014.05.02,10:21,ClignotantArduino,8
2014.05.02,10:26,ClignotantMsp,8
2014.05.02,10:31,ClignotantMsp,5
2014.05.02,10:32,ClignotantArduino,8
2014.05.02,10:33,ClignotantMsp,8
2014.05.02,10:56,ClignotantArduino,8
2014.05.02,11:04,ClignotantArduino,8
2014.05.02,11:35,ClignotantArduino,8
2014.05.02,11:40,ClignotantMsp,8
2014.05.02,11:52,ClignotantArduino,8
2014.05.02,12:13,ClignotantArduino,8
2014.05.02,12:14,ClignotantMsp,8
2014.05.02,12:22,ClignotantMsp,8
2014.05.02,12:50,ClignotantMsp,8
2014.05.02,13:37,ClignotantMsp,8
2014.05.02,14:29,ClignotantArduino,8
2014.05.02,15:04,ClignotantArduino,8
2014.05.02,15:13,ClignotantArduino,8
2014.05.02,15:22,ClignotantArduino,8
2014.05.02,15:34,ClignotantArduino,8
2014.05.02,15:46,ClignotantArduino,8
2014.05.02,16:00,ClignotantMsp,8
2014.05.02,16:02,ClignotantArduino,8
2014.05.02,16:36,ClignotantMsp,8
2014.05.02,16:37,ClignotantArduino,8
2014.05.02,16:52,ClignotantMsp,8
2014.05.02,16:55,ClignotantMsp,8
2014.05.02,16:56,ClignotantArduino,8
2014.05.02,17:30,ClignotantArduino,3
2014.05.02,17:58,ClignotantArduino,5
2014.05.02,18:00,ClignotantArduino,8
2014.05.02,18:02,ClignotantArduino,8
2014.05.02,18:07,ClignotantMsp,8
2014.05.02,19:58,ClignotantMsp,8
2014.05.02,20:00,ClignotantArduino,8
2014.05.02,20:46,ClignotantMsp,8
2014.05.02,20:53,ClignotantArduino,5
2014.05.02,20:54,ClignotantArduino,8
2014.05.02,21:00,ClignotantArduino,8
2014.05.02,21:34,ClignotantArduino,8
2014.05.02,21:42,ClignotantMsp,8
2014.05.02,22:18,ClignotantMsp,8
2014.05.02,22:27,ClignotantArduino,8
2014.05.02,22:27,ClignotantMsp,8
2014.05.02,22:52,ClignotantArduino,8
2014.05.02,22:54,ClignotantMsp,8
2014.05.02,23:23,ClignotantArduino,8
2014.05.02,23:27,ClignotantMsp,8
2014.05.02,23:32,ClignotantMsp,8
2014.05.02,23:40,ClignotantMsp,8
2014.05.02,23:47,ClignotantMsp,8
2014.05.02,23:48,ClignotantArduino,8
2014.05.02,23:51,ClignotantArduino,8
2014.05.02,23:51,ClignotantMsp,8
2014.05.02,23:58,ClignotantArduino,8
2014.05.03,00:01,ClignotantMsp,8
2014.05.03,00:12,ClignotantArduino,5
2014.05.03,00:15,ClignotantArduino,8
2014.05.03,00:19,ClignotantArduino,8
2014.05.03,00:26,ClignotantArduino,3
2014.05.03,00:30,ClignotantArduino,8
2014.05.03,01:30,ClignotantArduino,8
2014.05.03,01:50,ClignotantArduino,8
2014.05.03,01:51,ClignotantMsp,8
2014.05.03,03:19,ClignotantArduino,8
2014.05.03,04:13,ClignotantMsp,8
2014.05.03,04:46,ClignotantArduino,8
2014.05.03,11:32,ClignotantArduino,8
2014.05.03,11:33,ClignotantMsp,5
2014.05.03,11:54,ClignotantArduino,8
2014.05.03,12:11,ClignotantMsp,5
2014.05.03,12:44,ClignotantMsp,8
2014.05.03,12:56,ClignotantArduino,5
2014.05.03,12:57,ClignotantArduino,8
2014.05.03,12:57,ClignotantArduino,8
2014.05.03,12:58,ClignotantArduino,8
2014.05.03,13:13,ClignotantArduino,8
2014.05.03,13:28,ClignotantMsp,8
2014.05.03,13:29,ClignotantMsp,8
2014.05.03,14:21,ClignotantArduino,8
2014.05.03,14:29,ClignotantMsp,8
2014.05.03,14:37,ClignotantMsp,8
2014.05.03,15:01,ClignotantArduino,8
2014.05.03,15:09,ClignotantArduino,8
2014.05.03,15:11,ClignotantArduino,8
2014.05.03,15:46,ClignotantArduino,8
2014.05.03,16:13,ClignotantArduino,8
2014.05.03,16:23,ClignotantMsp,8
2014.05.03,16:26,ClignotantArduino,8
2014.05.03,16:33,ClignotantArduino,8
2014.05.03,16:35,ClignotantMsp,8
2014.05.03,16:56,ClignotantArduino,8
2014.05.03,17:00,ClignotantMsp,8
2014.05.03,17:49,Start
2014.05.03,17:53,ClignotantArduino,8
2014.05.03,17:53,ClignotantArduino,8
2014.05.03,18:09,ClignotantArduino,8
2014.05.03,18:11,ClignotantArduino,8
2014.05.03,19:02,ClignotantArduino,8
2014.05.03,19:03,ClignotantMsp,8
2014.05.03,19:31,ClignotantArduino,8
2014.05.03,19:53,ClignotantArduino,8
2014.05.03,20:35,ClignotantMsp,8
2014.05.03,20:40,ClignotantMsp,8
2014.05.03,20:50,ClignotantMsp,8
2014.05.03,21:04,ClignotantArduino,8
2014.05.03,21:15,ClignotantArduino,8
2014.05.03,21:15,ClignotantArduino,8
2014.05.03,21:29,ClignotantMsp,8
2014.05.03,21:55,ParkingMsp,3
2014.05.03,21:57,ClignotantArduino,8
2014.05.03,21:57,ParkingMsp,5
2014.05.03,22:00,ClignotantArduino,5
2014.05.03,22:01,ParkingMsp,6
2014.05.03,22:06,ParkingMsp,5
2014.05.03,22:08,ClignotantArduino,8
2014.05.03,22:16,ClignotantMsp,8
2014.05.03,22:21,ClignotantArduino,3
2014.05.03,22:31,ParkingMsp,5
2014.05.03,22:33,ClignotantArduino,8
2014.05.03,22:33,ParkingMsp,5
2014.05.03,22:35,ParkingMsp,5
2014.05.03,22:38,ParkingMsp,4
2014.05.03,22:40,ParkingMsp,10
2014.05.03,22:42,ParkingMsp,6
2014.05.03,22:57,ParkingMsp,6
2014.05.03,23:08,ParkingMsp,6
2014.05.03,23:08,ParkingMsp,6
2014.05.03,23:08,ParkingMsp,6
2014.05.03,23:15,ClignotantArduino,8
2014.05.03,23:15,ClignotantMsp,8
2014.05.03,23:19,ClignotantMsp,8
2014.05.03,23:36,ClignotantArduino,5
2014.05.03,23:38,ClignotantArduino,8
2014.05.04,00:27,ClignotantArduino,5
2014.05.04,00:29,ClignotantArduino,8
2014.05.04,00:29,ClignotantMsp,8
2014.05.04,00:47,ClignotantArduino,8
2014.05.04,01:00,ClignotantMsp,8
2014.05.04,01:48,ClignotantArduino,8
2014.05.04,02:04,ClignotantArduino,8
2014.05.04,02:12,ClignotantArduino,8
2014.05.04,02:49,ClignotantArduino,8
2014.05.04,03:47,ClignotantArduino,5
2014.05.04,03:55,ClignotantArduino,8
2014.05.04,05:02,ClignotantMsp,8
2014.05.04,07:07,ClignotantMsp,3
2014.05.04,08:08,ParkingMsp,6
2014.05.04,08:18,Start
2014.05.04,08:41,ClignotantMsp,5
2014.05.04,08:41,Start
2014.05.04,08:41,ClignotantMsp,8
2014.05.04,08:50,ClignotantMsp,5
2014.05.04,08:51,ClignotantMsp,5
2014.05.04,08:52,ClignotantMsp,5
2014.05.04,08:53,Start
2014.05.04,09:24,ClignotantArduino,8
2014.05.04,09:32,ClignotantMsp,8
2014.05.04,09:37,ClignotantArduino,8
2014.05.04,10:06,ClignotantMsp,8
2014.05.04,10:30,ClignotantArduino,8
2014.05.04,10:37,ClignotantMsp,3
2014.05.04,11:06,ClignotantMsp,3
2014.05.04,11:26,ClignotantMsp,8
2014.05.04,11:40,ClignotantArduino,8
2014.05.04,11:46,ClignotantMsp,8
2014.05.04,12:02,ClignotantMsp,8
2014.05.04,12:02,ClignotantMsp,8
2014.05.04,12:04,ClignotantArduino,8
2014.05.04,12:09,ClignotantArduino,8
2014.05.04,12:51,ClignotantArduino,8
2014.05.04,13:02,ClignotantMsp,8
2014.05.04,14:42,ClignotantArduino,3
2014.05.04,15:12,ClignotantArduino,8
2014.05.04,15:37,ClignotantArduino,8
2014.05.04,15:40,ClignotantMsp,8
2014.05.04,15:57,ClignotantMsp,8
